"Time","Temperature_C"
16/11/2021 11:,20.66
16/11/2021 12:,20.775
16/11/2021 13:,20.895
16/11/2021 14:,20.92
16/11/2021 15:,20.865
16/11/2021 16:,20.84
16/11/2021 17:,20.84
16/11/2021 18:,20.84
16/11/2021 19:,20.79
16/11/2021 20:,20.73
16/11/2021 21:,20.72
16/11/2021 22:,20.715
16/11/2021 23:,20.715
17/11/2021 00:,20.72
17/11/2021 01:,20.715
17/11/2021 02:,20.71
17/11/2021 03:,20.715
17/11/2021 04:,20.715
17/11/2021 05:,20.66
17/11/2021 06:,20.605
17/11/2021 07:,20.645
17/11/2021 08:,20.7
17/11/2021 09:,20.715
17/11/2021 10:,20.76
17/11/2021 11:,20.84
17/11/2021 12:,20.98
17/11/2021 13:,21.14
17/11/2021 14:,21.2
17/11/2021 15:,21.215
17/11/2021 16:,21.215
17/11/2021 17:,21.185
17/11/2021 18:,21.125
17/11/2021 19:,21.07
17/11/2021 20:,21.015
17/11/2021 21:,20.965
17/11/2021 22:,20.96
17/11/2021 23:,20.905
18/11/2021 00:,20.845
18/11/2021 01:,20.79
18/11/2021 02:,20.725
18/11/2021 03:,20.675
18/11/2021 04:,20.62
18/11/2021 05:,20.595
18/11/2021 06:,20.59
18/11/2021 07:,20.555
18/11/2021 08:,20.555
18/11/2021 09:,20.595
18/11/2021 10:,20.695
18/11/2021 11:,20.93
18/11/2021 12:,21.135
18/11/2021 13:,21.26
18/11/2021 14:,21.355
18/11/2021 15:,21.41
18/11/2021 16:,21.375
18/11/2021 17:,21.26
18/11/2021 18:,21.14
18/11/2021 19:,21.03
18/11/2021 20:,20.965
18/11/2021 21:,20.895
18/11/2021 22:,20.84
18/11/2021 23:,20.785
19/11/2021 00:,20.725
19/11/2021 01:,20.715
19/11/2021 02:,20.66
19/11/2021 03:,20.605
19/11/2021 04:,20.595
19/11/2021 05:,20.53
19/11/2021 06:,20.47
19/11/2021 07:,20.47
19/11/2021 08:,20.47
19/11/2021 09:,20.535
19/11/2021 10:,20.665
19/11/2021 11:,20.845
19/11/2021 12:,21.08
19/11/2021 13:,21.26
19/11/2021 14:,21.335
19/11/2021 15:,21.345
19/11/2021 16:,21.33
19/11/2021 17:,21.26
19/11/2021 18:,21.14
19/11/2021 19:,21.08
19/11/2021 20:,21.02
19/11/2021 21:,20.94
19/11/2021 22:,20.875
19/11/2021 23:,20.78
20/11/2021 00:,20.72
20/11/2021 01:,20.655
20/11/2021 02:,20.595
20/11/2021 03:,20.545
20/11/2021 04:,20.49
20/11/2021 05:,20.48
20/11/2021 06:,20.47
20/11/2021 07:,20.43
20/11/2021 08:,20.42
20/11/2021 09:,20.46
20/11/2021 10:,20.595
20/11/2021 11:,20.835
20/11/2021 12:,21.02
20/11/2021 13:,21.145
20/11/2021 14:,21.265
20/11/2021 15:,21.32
20/11/2021 16:,21.27
20/11/2021 17:,21.21
20/11/2021 18:,21.14
20/11/2021 19:,21.035
20/11/2021 20:,20.975
20/11/2021 21:,20.9
20/11/2021 22:,20.835
20/11/2021 23:,20.775
21/11/2021 00:,20.72
21/11/2021 01:,20.67
21/11/2021 02:,20.605
21/11/2021 03:,20.585
21/11/2021 04:,20.525
21/11/2021 05:,20.47
21/11/2021 06:,20.47
21/11/2021 07:,20.47
21/11/2021 08:,20.47
21/11/2021 09:,20.525
21/11/2021 10:,20.65
21/11/2021 11:,20.84
21/11/2021 12:,21.08
21/11/2021 13:,21.215
21/11/2021 14:,21.275
21/11/2021 15:,21.305
21/11/2021 16:,21.245
21/11/2021 17:,21.2
21/11/2021 18:,21.145
21/11/2021 19:,21.085
21/11/2021 20:,21.02
21/11/2021 21:,20.96
21/11/2021 22:,20.96
21/11/2021 23:,20.915
22/11/2021 00:,20.855
22/11/2021 01:,20.84
22/11/2021 02:,20.835
22/11/2021 03:,20.83
22/11/2021 04:,20.775
22/11/2021 05:,20.715
22/11/2021 06:,20.71
22/11/2021 07:,20.71
22/11/2021 08:,20.715
22/11/2021 09:,20.775
22/11/2021 10:,20.835
22/11/2021 11:,20.9
22/11/2021 12:,20.96
22/11/2021 13:,20.9815384615385
22/11/2021 14:,21.0246153846154
22/11/2021 15:,21.0676923076923
22/11/2021 16:,21.0975
22/11/2021 17:,21.0875
22/11/2021 18:,21.0775
22/11/2021 19:,21.0525
22/11/2021 20:,20.99
22/11/2021 21:,20.96
22/11/2021 22:,20.9575
22/11/2021 23:,20.92
23/11/2021 00:,20.83
23/11/2021 01:,20.81
23/11/2021 02:,20.7425
23/11/2021 03:,20.72
23/11/2021 04:,20.6925
23/11/2021 05:,20.6075
23/11/2021 06:,20.6
23/11/2021 07:,20.6
23/11/2021 08:,20.5975
23/11/2021 09:,20.605
23/11/2021 10:,20.6675
23/11/2021 11:,20.75
23/11/2021 12:,20.87
23/11/2021 13:,20.9675
23/11/2021 14:,20.985
23/11/2021 15:,20.965
23/11/2021 16:,20.9025
23/11/2021 17:,20.7275
23/11/2021 18:,20.62
23/11/2021 19:,20.56
23/11/2021 20:,20.47
23/11/2021 21:,20.47
23/11/2021 22:,20.47
23/11/2021 23:,20.47
24/11/2021 00:,20.47
24/11/2021 01:,20.47
24/11/2021 02:,20.47
24/11/2021 03:,20.4675
24/11/2021 04:,20.4575
24/11/2021 05:,20.425
24/11/2021 06:,20.35
24/11/2021 07:,20.35
24/11/2021 08:,20.355
24/11/2021 09:,19.88
24/11/2021 10:,18.7275
24/11/2021 11:,19.9975
24/11/2021 12:,20.9825
24/11/2021 13:,21.11
24/11/2021 14:,21.2025
24/11/2021 15:,21.2075
24/11/2021 16:,21.17
24/11/2021 17:,21.0525
24/11/2021 18:,20.9425
24/11/2021 19:,20.855
24/11/2021 20:,20.81
24/11/2021 21:,20.7175
24/11/2021 22:,20.7125
24/11/2021 23:,20.7025
25/11/2021 00:,20.6375
25/11/2021 01:,20.6
25/11/2021 02:,20.5975
25/11/2021 03:,20.56
25/11/2021 04:,20.47
25/11/2021 05:,20.44
25/11/2021 06:,20.35
25/11/2021 07:,20.35
25/11/2021 08:,20.3625
25/11/2021 09:,20.4175
25/11/2021 10:,20.47
25/11/2021 11:,20.5025
25/11/2021 12:,20.66
25/11/2021 13:,20.8425
25/11/2021 14:,20.865
25/11/2021 15:,20.9
25/11/2021 16:,20.8625
25/11/2021 17:,20.84
25/11/2021 18:,20.8375
25/11/2021 19:,20.8025
25/11/2021 20:,20.7175
25/11/2021 21:,20.6825
25/11/2021 22:,20.6025
25/11/2021 23:,20.605
26/11/2021 00:,20.5925
26/11/2021 01:,20.6
26/11/2021 02:,20.575
26/11/2021 03:,20.4925
26/11/2021 04:,20.4725
26/11/2021 05:,20.4775
26/11/2021 06:,20.47
26/11/2021 07:,20.465
26/11/2021 08:,20.4525
26/11/2021 09:,20.4625
26/11/2021 10:,20.5025
26/11/2021 11:,20.63
26/11/2021 12:,20.7475
26/11/2021 13:,20.83
26/11/2021 14:,20.8325
26/11/2021 15:,20.8375
26/11/2021 16:,20.83
26/11/2021 17:,20.8025
26/11/2021 18:,20.72
26/11/2021 19:,20.6925
26/11/2021 20:,20.6075
26/11/2021 21:,20.6
26/11/2021 22:,20.5725
26/11/2021 23:,20.4875
27/11/2021 00:,20.48
27/11/2021 01:,20.4775
27/11/2021 02:,20.44
27/11/2021 03:,20.3225
27/11/2021 04:,20.2375
27/11/2021 05:,20.2
27/11/2021 06:,20.11
27/11/2021 07:,20.11
27/11/2021 08:,20.11
27/11/2021 09:,20.14
27/11/2021 10:,20.2875
27/11/2021 11:,20.495
27/11/2021 12:,20.6575
27/11/2021 13:,20.8625
27/11/2021 14:,20.96
27/11/2021 15:,20.945
27/11/2021 16:,20.8825
27/11/2021 17:,20.83
27/11/2021 18:,20.8025
27/11/2021 19:,20.6875
27/11/2021 20:,20.5675
27/11/2021 21:,20.48125
27/11/2021 22:,20.40625
27/11/2021 23:,20.3475
28/11/2021 00:,20.3125
28/11/2021 01:,20.23
28/11/2021 02:,20.2025
28/11/2021 03:,20.12
28/11/2021 04:,20.1475
28/11/2021 05:,20.23
28/11/2021 06:,20.23
28/11/2021 07:,20.23
28/11/2021 08:,20.2325
28/11/2021 09:,20.2675
28/11/2021 10:,20.38
28/11/2021 11:,20.4875
28/11/2021 12:,20.5575
28/11/2021 13:,20.6125
28/11/2021 14:,20.615
28/11/2021 15:,20.57
28/11/2021 16:,20.4675
28/11/2021 17:,20.41
28/11/2021 18:,20.35
28/11/2021 19:,20.35
28/11/2021 20:,20.35
28/11/2021 21:,20.35
28/11/2021 22:,20.34
28/11/2021 23:,20.29
29/11/2021 00:,20.23
29/11/2021 01:,20.2
29/11/2021 02:,20.07875
29/11/2021 03:,19.95375
29/11/2021 04:,19.8825
29/11/2021 05:,19.9366666666667
29/11/2021 06:,19.8833333333333
29/11/2021 07:,19.78
29/11/2021 08:,19.81
29/11/2021 09:,19.815
29/11/2021 10:,19.855
29/11/2021 11:,19.99
29/11/2021 12:,20.09
29/11/2021 13:,20.2
29/11/2021 14:,20.2375
29/11/2021 15:,20.285
29/11/2021 16:,20.2475
29/11/2021 17:,20.14
29/11/2021 18:,20.035
29/11/2021 19:,19.995
29/11/2021 20:,19.9
29/11/2021 21:,19.87
29/11/2021 22:,19.8625
29/11/2021 23:,19.7925
30/11/2021 00:,19.755
30/11/2021 01:,19.7425
30/11/2021 02:,19.74
30/11/2021 03:,19.74
30/11/2021 04:,19.74
30/11/2021 05:,19.6575
30/11/2021 06:,19.6225
30/11/2021 07:,19.62
30/11/2021 08:,19.62
30/11/2021 09:,19.7025
30/11/2021 10:,19.8275
30/11/2021 11:,20.0475
30/11/2021 12:,20.2
30/11/2021 13:,20.3575
30/11/2021 14:,20.4525
30/11/2021 15:,20.485
30/11/2021 16:,20.475
30/11/2021 17:,20.3875
30/11/2021 18:,20.3525
30/11/2021 19:,20.26
30/11/2021 20:,20.23
30/11/2021 21:,20.1475
30/11/2021 22:,20.1125
30/11/2021 23:,20.1025
01/12/2021 00:,20.0175
01/12/2021 01:,20.02
01/12/2021 02:,20.0075
01/12/2021 03:,19.9925
01/12/2021 04:,19.9
01/12/2021 05:,19.87
01/12/2021 06:,19.87
01/12/2021 07:,19.87
01/12/2021 08:,19.8925
01/12/2021 09:,19.9675
01/12/2021 10:,20.095
01/12/2021 11:,20.31
01/12/2021 12:,20.5425
01/12/2021 13:,20.7725
01/12/2021 14:,20.875
01/12/2021 15:,20.89
01/12/2021 16:,20.8525
01/12/2021 17:,20.765
01/12/2021 18:,20.725
01/12/2021 19:,20.63
01/12/2021 20:,20.5925
01/12/2021 21:,20.5825
01/12/2021 22:,20.4975
01/12/2021 23:,20.4325
02/12/2021 00:,20.3675
02/12/2021 01:,20.35
02/12/2021 02:,20.35
02/12/2021 03:,20.35
02/12/2021 04:,20.3125
02/12/2021 05:,20.255
02/12/2021 06:,20.24
02/12/2021 07:,20.255
02/12/2021 08:,20.2375
02/12/2021 09:,20.32
02/12/2021 10:,20.35
02/12/2021 11:,20.3575
02/12/2021 12:,20.36
02/12/2021 13:,20.4425
02/12/2021 14:,20.4775
02/12/2021 15:,20.5625
02/12/2021 16:,20.515
02/12/2021 17:,20.49
02/12/2021 18:,20.475
02/12/2021 19:,20.47
02/12/2021 20:,20.4625
02/12/2021 21:,20.43
02/12/2021 22:,20.3675
02/12/2021 23:,20.35
03/12/2021 00:,20.3425
03/12/2021 01:,20.3325
03/12/2021 02:,20.2775
03/12/2021 03:,20.29
03/12/2021 04:,20.255
03/12/2021 05:,20.2325
03/12/2021 06:,20.23
03/12/2021 07:,20.23
03/12/2021 08:,20.2375
03/12/2021 09:,20.24
03/12/2021 10:,20.33
03/12/2021 11:,20.4425
03/12/2021 12:,20.5675
03/12/2021 13:,20.6825
03/12/2021 14:,20.8
03/12/2021 15:,20.83
03/12/2021 16:,20.725
03/12/2021 17:,20.615
03/12/2021 18:,20.5
03/12/2021 19:,20.38
03/12/2021 20:,20.35
03/12/2021 21:,20.275
03/12/2021 22:,20.235
03/12/2021 23:,20.1475
04/12/2021 00:,20.1125
04/12/2021 01:,20.05
04/12/2021 02:,20
04/12/2021 03:,19.975
04/12/2021 04:,19.895
04/12/2021 05:,19.8625
04/12/2021 06:,19.8675
04/12/2021 07:,19.795
04/12/2021 08:,19.845
04/12/2021 09:,19.9
04/12/2021 10:,19.9625
04/12/2021 11:,20.0775
04/12/2021 12:,20.2
04/12/2021 13:,20.335
04/12/2021 14:,20.4525
04/12/2021 15:,20.525
04/12/2021 16:,20.5775
04/12/2021 17:,20.59
04/12/2021 18:,20.59
04/12/2021 19:,20.59
04/12/2021 20:,20.59
04/12/2021 21:,20.53
04/12/2021 22:,20.4875
04/12/2021 23:,20.5625
05/12/2021 00:,20.59
05/12/2021 01:,20.59
05/12/2021 02:,20.545
05/12/2021 03:,20.4925
05/12/2021 04:,20.48
05/12/2021 05:,20.4725
05/12/2021 06:,20.4775
05/12/2021 07:,20.48
05/12/2021 08:,20.495
05/12/2021 09:,20.5675
05/12/2021 10:,20.605
05/12/2021 11:,20.685
05/12/2021 12:,20.7325
05/12/2021 13:,20.8075
05/12/2021 14:,20.8375
05/12/2021 15:,20.825
05/12/2021 16:,20.715
05/12/2021 17:,20.6125
05/12/2021 18:,20.515
05/12/2021 19:,20.475
05/12/2021 20:,20.38
05/12/2021 21:,20.35
05/12/2021 22:,20.35
05/12/2021 23:,20.35
06/12/2021 00:,20.35
06/12/2021 01:,20.26
06/12/2021 02:,20.23
06/12/2021 03:,20.23
06/12/2021 04:,20.23
06/12/2021 05:,20.23
06/12/2021 06:,20.23
06/12/2021 07:,20.23
06/12/2021 08:,20.1475
06/12/2021 09:,20.1125
06/12/2021 10:,20.125
06/12/2021 11:,20.205
06/12/2021 12:,20.32
06/12/2021 13:,20.3725
06/12/2021 14:,20.44
06/12/2021 15:,20.43
06/12/2021 16:,20.3675
06/12/2021 17:,20.2675
06/12/2021 18:,20.1875
06/12/2021 19:,20.125
06/12/2021 20:,20.02
06/12/2021 21:,19.9375
06/12/2021 22:,19.875
06/12/2021 23:,19.785
07/12/2021 00:,19.7525
07/12/2021 01:,19.7425
07/12/2021 02:,19.74
07/12/2021 03:,19.74
07/12/2021 04:,19.7025
07/12/2021 05:,19.6375
07/12/2021 06:,19.62
07/12/2021 07:,19.62
07/12/2021 08:,19.62
07/12/2021 09:,19.65
07/12/2021 10:,19.81
07/12/2021 11:,20.025
07/12/2021 12:,20.1925
07/12/2021 13:,20.32
07/12/2021 14:,20.395
07/12/2021 15:,20.455
07/12/2021 16:,20.395
07/12/2021 17:,20.355
07/12/2021 18:,20.26
07/12/2021 19:,20.2225
07/12/2021 20:,20.145
07/12/2021 21:,20.1125
07/12/2021 22:,20.11
07/12/2021 23:,20.0425
08/12/2021 00:,19.9975
08/12/2021 01:,19.99
08/12/2021 02:,19.9825
08/12/2021 03:,19.905
08/12/2021 04:,19.865
08/12/2021 05:,19.8675
08/12/2021 06:,19.87
08/12/2021 07:,19.87
08/12/2021 08:,19.87
08/12/2021 09:,19.9225
08/12/2021 10:,19.9775
08/12/2021 11:,19.99
08/12/2021 12:,20.08
08/12/2021 13:,20.1325
08/12/2021 14:,20.2075
08/12/2021 15:,20.245
08/12/2021 16:,20.2875
08/12/2021 17:,20.3375
08/12/2021 18:,20.35
08/12/2021 19:,20.2675
08/12/2021 20:,20.3225
08/12/2021 21:,20.35
08/12/2021 22:,20.35
08/12/2021 23:,20.3575
09/12/2021 00:,20.3525
09/12/2021 01:,20.335
09/12/2021 02:,20.255
09/12/2021 03:,20.23
09/12/2021 04:,20.23
09/12/2021 05:,20.23
09/12/2021 06:,20.14
09/12/2021 07:,20.11
09/12/2021 08:,20.11
09/12/2021 09:,20.2
09/12/2021 10:,20.32
09/12/2021 11:,20.365
09/12/2021 12:,20.385
09/12/2021 13:,20.4425
09/12/2021 14:,20.3775
09/12/2021 15:,20.3425
09/12/2021 16:,20.265
09/12/2021 17:,20.2325
09/12/2021 18:,20.23
09/12/2021 19:,20.155
09/12/2021 20:,20.1075
09/12/2021 21:,20.1075
09/12/2021 22:,20.02
09/12/2021 23:,19.99
10/12/2021 00:,19.9375
10/12/2021 01:,19.8825
10/12/2021 02:,19.8625
10/12/2021 03:,19.86
10/12/2021 04:,19.77
10/12/2021 05:,19.74
10/12/2021 06:,19.74
10/12/2021 07:,19.74
10/12/2021 08:,19.74
10/12/2021 09:,19.74
10/12/2021 10:,19.7475
10/12/2021 11:,19.7425
10/12/2021 12:,19.83
10/12/2021 13:,19.8675
10/12/2021 14:,19.8625
10/12/2021 15:,19.8675
10/12/2021 16:,19.8175
10/12/2021 17:,19.845
10/12/2021 18:,19.71
10/12/2021 19:,19.72
10/12/2021 20:,19.74
10/12/2021 21:,19.83
10/12/2021 22:,19.8675
10/12/2021 23:,19.87
11/12/2021 00:,19.87
11/12/2021 01:,19.8775
11/12/2021 02:,19.865
11/12/2021 03:,19.86
11/12/2021 04:,19.86
11/12/2021 05:,19.77
11/12/2021 06:,19.65
11/12/2021 07:,19.62
11/12/2021 08:,19.53
11/12/2021 09:,19.5
11/12/2021 10:,19.5
11/12/2021 11:,19.575
11/12/2021 12:,19.615
11/12/2021 13:,19.71
11/12/2021 14:,19.74
11/12/2021 15:,19.7475
11/12/2021 16:,19.7575
11/12/2021 17:,19.76
11/12/2021 18:,19.7525
11/12/2021 19:,19.7425
11/12/2021 20:,19.7175
11/12/2021 21:,19.6725
11/12/2021 22:,19.63
11/12/2021 23:,19.53
12/12/2021 00:,19.5075
12/12/2021 01:,19.5325
12/12/2021 02:,19.555
12/12/2021 03:,19.515
12/12/2021 04:,19.5
12/12/2021 05:,19.5
12/12/2021 06:,19.5
12/12/2021 07:,19.5075
12/12/2021 08:,19.5925
12/12/2021 09:,19.6275
12/12/2021 10:,19.72
12/12/2021 11:,19.84
12/12/2021 12:,20.05
12/12/2021 13:,20.2
12/12/2021 14:,20.23
12/12/2021 15:,20.23
12/12/2021 16:,20.23
12/12/2021 17:,20.14
12/12/2021 18:,20.11
12/12/2021 19:,20.0275
12/12/2021 20:,19.9925
12/12/2021 21:,19.9825
12/12/2021 22:,19.905
12/12/2021 23:,19.865
13/12/2021 00:,19.86
13/12/2021 01:,19.7925
13/12/2021 02:,19.7475
13/12/2021 03:,19.74
13/12/2021 04:,19.74
13/12/2021 05:,19.665
13/12/2021 06:,19.64
13/12/2021 07:,19.64
13/12/2021 08:,19.64
13/12/2021 09:,19.715
13/12/2021 10:,19.8375
13/12/2021 11:,20.05
13/12/2021 12:,20.2075
13/12/2021 13:,20.3525
13/12/2021 14:,20.4575
13/12/2021 15:,20.5175
13/12/2021 16:,20.5
13/12/2021 17:,20.475
13/12/2021 18:,20.4775
13/12/2021 19:,20.435
13/12/2021 20:,20.3675
13/12/2021 21:,20.35
13/12/2021 22:,20.2675
13/12/2021 23:,20.2325
14/12/2021 00:,20.215
14/12/2021 01:,20.135
14/12/2021 02:,20.11
14/12/2021 03:,20.0275
14/12/2021 04:,19.9925
14/12/2021 05:,19.99
14/12/2021 06:,19.9225
14/12/2021 07:,19.96
14/12/2021 08:,19.98
14/12/2021 09:,19.9875
14/12/2021 10:,20.08
14/12/2021 11:,20.2075
14/12/2021 12:,20.4125
14/12/2021 13:,20.56
14/12/2021 14:,20.605
14/12/2021 15:,20.6475
14/12/2021 16:,20.615
14/12/2021 17:,20.6
14/12/2021 18:,20.54
14/12/2021 19:,20.4825
14/12/2021 20:,20.4775
14/12/2021 21:,20.3975
14/12/2021 22:,20.355
14/12/2021 23:,20.26
15/12/2021 00:,20.23
15/12/2021 01:,20.2075
15/12/2021 02:,20.1325
15/12/2021 03:,20.11
15/12/2021 04:,20.0275
15/12/2021 05:,19.9925
15/12/2021 06:,19.99
15/12/2021 07:,19.975
15/12/2021 08:,19.895
15/12/2021 09:,19.9525
15/12/2021 10:,20.0775
15/12/2021 11:,20.2075
15/12/2021 12:,20.405
15/12/2021 13:,20.5575
15/12/2021 14:,20.6425
15/12/2021 15:,20.705
15/12/2021 16:,20.705
15/12/2021 17:,20.6175
15/12/2021 18:,20.59
15/12/2021 19:,20.5075
15/12/2021 20:,20.4725
15/12/2021 21:,20.4175
15/12/2021 22:,20.3625
15/12/2021 23:,20.35
16/12/2021 00:,20.2675
16/12/2021 01:,20.2325
16/12/2021 02:,20.2225
16/12/2021 03:,20.1375
16/12/2021 04:,20.11
16/12/2021 05:,20.095
16/12/2021 06:,20.03
16/12/2021 07:,19.995
16/12/2021 08:,19.9975
16/12/2021 09:,20.03
16/12/2021 10:,20.0925
16/12/2021 11:,20.2075
16/12/2021 12:,20.3675
16/12/2021 13:,20.5375
16/12/2021 14:,20.595
16/12/2021 15:,20.66
16/12/2021 16:,20.6125
16/12/2021 17:,20.5975
16/12/2021 18:,20.5025
16/12/2021 19:,20.3875
16/12/2021 20:,20.3
16/12/2021 21:,20.2425
16/12/2021 22:,20.14
16/12/2021 23:,20.11
17/12/2021 00:,20.11
17/12/2021 01:,20.0125
17/12/2021 02:,19.9875
17/12/2021 03:,19.99
17/12/2021 04:,19.9825
17/12/2021 05:,19.9725
17/12/2021 06:,19.9025
17/12/2021 07:,19.865
17/12/2021 08:,19.86
17/12/2021 09:,19.8675
17/12/2021 10:,19.9675
17/12/2021 11:,20.1275
17/12/2021 12:,20.305
17/12/2021 13:,20.44
17/12/2021 14:,20.56
17/12/2021 15:,20.5975
17/12/2021 16:,20.5925
17/12/2021 17:,20.575
17/12/2021 18:,20.495
17/12/2021 19:,20.47
17/12/2021 20:,20.3875
17/12/2021 21:,20.3525
17/12/2021 22:,20.26
17/12/2021 23:,20.23
18/12/2021 00:,20.14
18/12/2021 01:,20.11
18/12/2021 02:,20.035
18/12/2021 03:,19.995
18/12/2021 04:,19.99
18/12/2021 05:,19.9225
18/12/2021 06:,19.8775
18/12/2021 07:,19.8625
18/12/2021 08:,19.86
18/12/2021 09:,19.86
18/12/2021 10:,19.9575
18/12/2021 11:,20.08
18/12/2021 12:,20.29
18/12/2021 13:,20.44
18/12/2021 14:,20.4775
18/12/2021 15:,20.555
18/12/2021 16:,20.505
18/12/2021 17:,20.4725
18/12/2021 18:,20.38
18/12/2021 19:,20.2675
18/12/2021 20:,20.2325
18/12/2021 21:,20.14
18/12/2021 22:,20.0425
18/12/2021 23:,19.9975
19/12/2021 00:,19.9225
19/12/2021 01:,19.87
19/12/2021 02:,19.8675
19/12/2021 03:,19.8625
19/12/2021 04:,19.785
19/12/2021 05:,19.7525
19/12/2021 06:,19.7425
19/12/2021 07:,19.74
19/12/2021 08:,19.665
19/12/2021 09:,19.715
19/12/2021 10:,19.8375
19/12/2021 11:,19.975
19/12/2021 12:,20.175
19/12/2021 13:,20.32
19/12/2021 14:,20.44
19/12/2021 15:,20.4775
19/12/2021 16:,20.4725
19/12/2021 17:,20.47
19/12/2021 18:,20.4775
19/12/2021 19:,20.4425
19/12/2021 20:,20.385
19/12/2021 21:,20.265
19/12/2021 22:,20.32
19/12/2021 23:,20.35
20/12/2021 00:,20.35
20/12/2021 01:,20.2675
20/12/2021 02:,20.2325
20/12/2021 03:,20.23
20/12/2021 04:,20.2225
20/12/2021 05:,20.22
20/12/2021 06:,20.22
20/12/2021 07:,20.145
20/12/2021 08:,20.1725
20/12/2021 09:,20.22
20/12/2021 10:,20.32
20/12/2021 11:,20.4475
20/12/2021 12:,20.615
20/12/2021 13:,20.7125
20/12/2021 14:,20.8125
20/12/2021 15:,20.84
20/12/2021 16:,20.84
20/12/2021 17:,20.8325
20/12/2021 18:,20.7475
20/12/2021 19:,20.7125
20/12/2021 20:,20.7025
20/12/2021 21:,20.625
20/12/2021 22:,20.5925
20/12/2021 23:,20.59
21/12/2021 00:,20.59
21/12/2021 01:,20.5975
21/12/2021 02:,20.525
21/12/2021 03:,20.485
21/12/2021 04:,20.4875
21/12/2021 05:,20.4825
21/12/2021 06:,20.48
21/12/2021 07:,20.48
21/12/2021 08:,20.4725
21/12/2021 09:,20.4775
21/12/2021 10:,20.5625
21/12/2021 11:,20.59
21/12/2021 12:,20.6125
21/12/2021 13:,20.6875
21/12/2021 14:,20.7175
21/12/2021 15:,20.735
21/12/2021 16:,20.725
21/12/2021 17:,20.72
21/12/2021 18:,20.645
21/12/2021 19:,20.5975
21/12/2021 20:,20.59
21/12/2021 21:,20.5075
21/12/2021 22:,20.4725
21/12/2021 23:,20.4775
22/12/2021 00:,20.4725
22/12/2021 01:,20.4025
22/12/2021 02:,20.365
22/12/2021 03:,20.3525
22/12/2021 04:,20.3425
22/12/2021 05:,20.2725
22/12/2021 06:,20.2425
22/12/2021 07:,20.2325
22/12/2021 08:,20.23
22/12/2021 09:,20.23
22/12/2021 10:,20.32
22/12/2021 11:,20.44
22/12/2021 12:,20.5675
22/12/2021 13:,20.69
22/12/2021 14:,20.81
22/12/2021 15:,20.84
22/12/2021 16:,20.795
22/12/2021 17:,20.735
22/12/2021 18:,20.6825
22/12/2021 19:,20.6175
22/12/2021 20:,20.6
22/12/2021 21:,20.5925
22/12/2021 22:,20.59
22/12/2021 23:,20.5375
23/12/2021 00:,20.49
23/12/2021 01:,20.48
23/12/2021 02:,20.4275
23/12/2021 03:,20.365
23/12/2021 04:,20.35
23/12/2021 05:,20.35
23/12/2021 06:,20.35
23/12/2021 07:,20.35
23/12/2021 08:,20.35
23/12/2021 09:,20.35
23/12/2021 10:,20.35
23/12/2021 11:,20.395
23/12/2021 12:,20.455
23/12/2021 13:,20.56
23/12/2021 14:,20.6575
23/12/2021 15:,20.71
23/12/2021 16:,20.72
23/12/2021 17:,20.72
23/12/2021 18:,20.7125
23/12/2021 19:,20.62
23/12/2021 20:,20.59
23/12/2021 21:,20.59
23/12/2021 22:,20.59
23/12/2021 23:,20.5975
24/12/2021 00:,20.6
24/12/2021 01:,20.6
24/12/2021 02:,20.63
24/12/2021 03:,20.6925
24/12/2021 04:,20.7175
24/12/2021 05:,20.72
24/12/2021 06:,20.72
24/12/2021 07:,20.7125
24/12/2021 08:,20.7175
24/12/2021 09:,20.7125
24/12/2021 10:,20.71
24/12/2021 11:,20.7175
24/12/2021 12:,20.72
24/12/2021 13:,20.735
24/12/2021 14:,20.785
24/12/2021 15:,20.83
24/12/2021 16:,20.8325
24/12/2021 17:,20.8375
24/12/2021 18:,20.84
24/12/2021 19:,20.84
24/12/2021 20:,20.84
24/12/2021 21:,20.84
24/12/2021 22:,20.84
24/12/2021 23:,20.84
25/12/2021 00:,20.84
25/12/2021 01:,20.84
25/12/2021 02:,20.84
25/12/2021 03:,20.8325
25/12/2021 04:,20.7625
25/12/2021 05:,20.7625
25/12/2021 06:,20.74
25/12/2021 07:,20.73
25/12/2021 08:,20.73
25/12/2021 09:,20.745
25/12/2021 10:,20.81
25/12/2021 11:,20.83
25/12/2021 12:,20.8375
25/12/2021 13:,20.84
25/12/2021 14:,20.93
25/12/2021 15:,20.96
25/12/2021 16:,20.9225
25/12/2021 17:,20.88
25/12/2021 18:,20.8475
25/12/2021 19:,20.8625
25/12/2021 20:,20.93
25/12/2021 21:,20.95
25/12/2021 22:,20.95
25/12/2021 23:,20.9575
26/12/2021 00:,20.9525
26/12/2021 01:,20.905
26/12/2021 02:,20.89
26/12/2021 03:,20.89
26/12/2021 04:,20.845
26/12/2021 05:,20.8375
26/12/2021 06:,20.84
26/12/2021 07:,20.84
26/12/2021 08:,20.84
26/12/2021 09:,20.84
26/12/2021 10:,20.84
26/12/2021 11:,20.84
26/12/2021 12:,20.6525
26/12/2021 13:,20.5
26/12/2021 14:,20.4475
26/12/2021 15:,20.425
26/12/2021 16:,20.4575
26/12/2021 17:,20.47
26/12/2021 18:,20.47
26/12/2021 19:,20.4775
26/12/2021 20:,20.48
26/12/2021 21:,20.474
26/12/2021 22:,20.47
26/12/2021 23:,20.47
